
All logs will be saved to trained_model/KGAT/last-fm/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain1/log2.log
2022-06-06 20:54:08,213 - root - INFO - Namespace(Ks='[20, 40, 60, 80, 100]', aggregation_type='bi-interaction', cf_batch_size=1024, cf_l2loss_lambda=1e-05, cf_print_every=1, conv_dim_list='[64, 32, 16]', data_dir='datasets/', data_name='last-fm', embed_dim=64, evaluate_every=10, kg_batch_size=2048, kg_l2loss_lambda=1e-05, kg_print_every=1, laplacian_type='random-walk', lr=0.0001, mess_dropout='[0.1, 0.1, 0.1]', n_epoch=10, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', relation_dim=64, save_dir='trained_model/KGAT/last-fm/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain1/', seed=2019, stopping_steps=10, test_batch_size=10000, use_pretrain=1)
2022-06-06 20:57:37,043 - root - INFO - n_users:           23566
2022-06-06 20:57:37,043 - root - INFO - n_items:           48123
2022-06-06 20:57:37,043 - root - INFO - n_entities:        106389
2022-06-06 20:57:37,044 - root - INFO - n_users_entities:  129955
2022-06-06 20:57:37,044 - root - INFO - n_relations:       20
2022-06-06 20:57:37,044 - root - INFO - n_h_list:          3507140
2022-06-06 20:57:37,044 - root - INFO - n_t_list:          3507140
2022-06-06 20:57:37,044 - root - INFO - n_r_list:          3507140
2022-06-06 20:57:37,044 - root - INFO - n_cf_train:        1289003
2022-06-06 20:57:37,044 - root - INFO - n_cf_test:         423635
2022-06-06 20:57:37,044 - root - INFO - n_kg_train:        3507140
C:\Users\nicol\Documents\Academics\Spring2022\TCSS556\KGAT-pytorch\data_loader\loader_kgat.py:118: RuntimeWarning: divide by zero encountered in power
  d_inv = np.power(rowsum, -1.0).flatten()
2022-06-06 20:57:39,647 - root - INFO - KGAT(
  (entity_user_embed): Embedding(129955, 64)
  (relation_embed): Embedding(20, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=64, bias=True)
      (linear2): Linear(in_features=64, out_features=64, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=32, bias=True)
      (linear2): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=32, out_features=16, bias=True)
      (linear2): Linear(in_features=32, out_features=16, bias=True)
    )
  )
)
2022-06-06 20:57:45,207 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 1259 | Time 5.6s | Iter Loss 0.0345 | Iter Mean Loss 0.0345
2022-06-06 20:57:50,611 - root - INFO - CF Training: Epoch 0001 Iter 0002 / 1259 | Time 5.4s | Iter Loss 0.0391 | Iter Mean Loss 0.0368
2022-06-06 20:57:56,030 - root - INFO - CF Training: Epoch 0001 Iter 0003 / 1259 | Time 5.4s | Iter Loss 0.0359 | Iter Mean Loss 0.0365
2022-06-06 20:58:01,577 - root - INFO - CF Training: Epoch 0001 Iter 0004 / 1259 | Time 5.5s | Iter Loss 0.0343 | Iter Mean Loss 0.0360
2022-06-06 20:58:06,970 - root - INFO - CF Training: Epoch 0001 Iter 0005 / 1259 | Time 5.4s | Iter Loss 0.0350 | Iter Mean Loss 0.0358
2022-06-06 20:58:12,287 - root - INFO - CF Training: Epoch 0001 Iter 0006 / 1259 | Time 5.3s | Iter Loss 0.0263 | Iter Mean Loss 0.0342
2022-06-06 20:58:17,450 - root - INFO - CF Training: Epoch 0001 Iter 0007 / 1259 | Time 5.2s | Iter Loss 0.0317 | Iter Mean Loss 0.0338
2022-06-06 20:58:22,851 - root - INFO - CF Training: Epoch 0001 Iter 0008 / 1259 | Time 5.4s | Iter Loss 0.0405 | Iter Mean Loss 0.0347
2022-06-06 20:58:28,182 - root - INFO - CF Training: Epoch 0001 Iter 0009 / 1259 | Time 5.3s | Iter Loss 0.0371 | Iter Mean Loss 0.0349
2022-06-06 20:58:33,567 - root - INFO - CF Training: Epoch 0001 Iter 0010 / 1259 | Time 5.4s | Iter Loss 0.0348 | Iter Mean Loss 0.0349
2022-06-06 20:58:38,999 - root - INFO - CF Training: Epoch 0001 Iter 0011 / 1259 | Time 5.4s | Iter Loss 0.0320 | Iter Mean Loss 0.0346
2022-06-06 20:58:44,524 - root - INFO - CF Training: Epoch 0001 Iter 0012 / 1259 | Time 5.5s | Iter Loss 0.0326 | Iter Mean Loss 0.0345
2022-06-06 20:58:49,859 - root - INFO - CF Training: Epoch 0001 Iter 0013 / 1259 | Time 5.3s | Iter Loss 0.0358 | Iter Mean Loss 0.0346
2022-06-06 20:58:55,273 - root - INFO - CF Training: Epoch 0001 Iter 0014 / 1259 | Time 5.4s | Iter Loss 0.0445 | Iter Mean Loss 0.0353
2022-06-06 20:59:00,545 - root - INFO - CF Training: Epoch 0001 Iter 0015 / 1259 | Time 5.3s | Iter Loss 0.0373 | Iter Mean Loss 0.0354
2022-06-06 20:59:05,987 - root - INFO - CF Training: Epoch 0001 Iter 0016 / 1259 | Time 5.4s | Iter Loss 0.0325 | Iter Mean Loss 0.0352
2022-06-06 20:59:11,341 - root - INFO - CF Training: Epoch 0001 Iter 0017 / 1259 | Time 5.4s | Iter Loss 0.0375 | Iter Mean Loss 0.0354
2022-06-06 20:59:16,867 - root - INFO - CF Training: Epoch 0001 Iter 0018 / 1259 | Time 5.5s | Iter Loss 0.0315 | Iter Mean Loss 0.0352
