
All logs will be saved to trained_model/NFM/last-fm/nfm_embed-dim64_64-32-16_lr0.0001_pretrain1/log1.log
2022-06-10 22:58:43,424 - root - INFO - Namespace(Ks='[20, 40, 60, 80, 100]', data_dir='datasets/', data_name='last-fm', embed_dim=64, evaluate_every=10, hidden_dim_list='[64, 32, 16]', l2loss_lambda=1e-05, lr=0.0001, mess_dropout='[0.1, 0.1, 0.1]', model_type='nfm', n_epoch=10, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', print_every=1, save_dir='trained_model/NFM/last-fm/nfm_embed-dim64_64-32-16_lr0.0001_pretrain1/', seed=2019, stopping_steps=10, test_batch_size=50, test_cores=32, train_batch_size=1024, use_pretrain=1)
2022-06-10 22:58:46,674 - root - INFO - n_users:              23566
2022-06-10 22:58:46,675 - root - INFO - n_items:              48123
2022-06-10 22:58:46,675 - root - INFO - n_entities:           106389
2022-06-10 22:58:46,675 - root - INFO - n_users_entities:     129955
2022-06-10 22:58:46,675 - root - INFO - n_cf_train:           1289003
2022-06-10 22:58:46,676 - root - INFO - n_cf_test:            423635
2022-06-10 22:58:46,676 - root - INFO - shape of user_matrix: (23566, 23566)
2022-06-10 22:58:46,676 - root - INFO - shape of feat_matrix: (48123, 106389)
2022-06-10 22:58:46,733 - root - INFO - NFM(
  (linear): Linear(in_features=129955, out_features=1, bias=True)
  (hidden_layers): ModuleList(
    (0): HiddenLayer(
      (linear): Linear(in_features=64, out_features=64, bias=True)
      (activation): ReLU()
      (message_dropout): Dropout(p=0.1, inplace=False)
    )
    (1): HiddenLayer(
      (linear): Linear(in_features=64, out_features=32, bias=True)
      (activation): ReLU()
      (message_dropout): Dropout(p=0.1, inplace=False)
    )
    (2): HiddenLayer(
      (linear): Linear(in_features=32, out_features=16, bias=True)
      (activation): ReLU()
      (message_dropout): Dropout(p=0.1, inplace=False)
    )
  )
  (h): Linear(in_features=16, out_features=1, bias=False)
)
C:\Users\nicol\Anaconda3\envs\kgat-pytorch\lib\site-packages\torch\nn\functional.py:1806: UserWarning: nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.
  warnings.warn("nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.")
2022-06-10 22:58:46,977 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 1259 | Time 0.2s | Iter Loss 0.6808 | Iter Mean Loss 0.6808
2022-06-10 22:58:47,148 - root - INFO - CF Training: Epoch 0001 Iter 0002 / 1259 | Time 0.2s | Iter Loss 0.6806 | Iter Mean Loss 0.6807
2022-06-10 22:58:47,305 - root - INFO - CF Training: Epoch 0001 Iter 0003 / 1259 | Time 0.2s | Iter Loss 0.6799 | Iter Mean Loss 0.6804
2022-06-10 22:58:47,459 - root - INFO - CF Training: Epoch 0001 Iter 0004 / 1259 | Time 0.2s | Iter Loss 0.6782 | Iter Mean Loss 0.6799
2022-06-10 22:58:47,624 - root - INFO - CF Training: Epoch 0001 Iter 0005 / 1259 | Time 0.2s | Iter Loss 0.6762 | Iter Mean Loss 0.6791
2022-06-10 22:58:47,789 - root - INFO - CF Training: Epoch 0001 Iter 0006 / 1259 | Time 0.2s | Iter Loss 0.6781 | Iter Mean Loss 0.6790
2022-06-10 22:58:47,959 - root - INFO - CF Training: Epoch 0001 Iter 0007 / 1259 | Time 0.2s | Iter Loss 0.6740 | Iter Mean Loss 0.6783
2022-06-10 22:58:48,151 - root - INFO - CF Training: Epoch 0001 Iter 0008 / 1259 | Time 0.2s | Iter Loss 0.6755 | Iter Mean Loss 0.6779
2022-06-10 22:58:48,329 - root - INFO - CF Training: Epoch 0001 Iter 0009 / 1259 | Time 0.2s | Iter Loss 0.6742 | Iter Mean Loss 0.6775
2022-06-10 22:58:48,507 - root - INFO - CF Training: Epoch 0001 Iter 0010 / 1259 | Time 0.2s | Iter Loss 0.6730 | Iter Mean Loss 0.6770
2022-06-10 22:58:48,674 - root - INFO - CF Training: Epoch 0001 Iter 0011 / 1259 | Time 0.2s | Iter Loss 0.6722 | Iter Mean Loss 0.6766
2022-06-10 22:58:48,842 - root - INFO - CF Training: Epoch 0001 Iter 0012 / 1259 | Time 0.2s | Iter Loss 0.6712 | Iter Mean Loss 0.6762
2022-06-10 22:58:49,013 - root - INFO - CF Training: Epoch 0001 Iter 0013 / 1259 | Time 0.2s | Iter Loss 0.6718 | Iter Mean Loss 0.6758
2022-06-10 22:58:49,194 - root - INFO - CF Training: Epoch 0001 Iter 0014 / 1259 | Time 0.2s | Iter Loss 0.6726 | Iter Mean Loss 0.6756
2022-06-10 22:58:49,372 - root - INFO - CF Training: Epoch 0001 Iter 0015 / 1259 | Time 0.2s | Iter Loss 0.6702 | Iter Mean Loss 0.6752
